Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Item_Visibility_Meanratio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDB51,6.92,6.92,62.5852,OUT013,438.0964,0.5409269797279056,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCH42,6.86,6.86,228.40099999999998,OUT010,229.701,0.5362368614065655,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCI31,20.0,20.0,37.819,OUT035,439.42800000000005,1.563372773780074,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDL56,14.1,14.1,87.1198,OUT035,2529.3742,1.1021778055149523,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDG29,17.6,17.6,41.7454,OUT017,209.727,1.3757680409264652,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDJ45,17.75,17.75,35.1216,OUT018,415.4592,1.3874933367298157,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDJ38,8.6,8.6,191.653,OUT017,3795.06,0.6722502927254318,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCO05,7.27,7.27,100.4384,OUT018,1970.7679999999998,0.5682860032690569,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDW24,6.8,6.8,50.4034,OUT010,48.6034,0.5315467430852252,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDN34,12.792854228644991,12.792854228644991,170.7132,OUT027,4904.2828,1.0000000000000435,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDH46,6.935,6.935,103.1332,OUT049,820.2656,0.5420995093082407,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDW39,6.69,6.69,175.137,OUT035,1235.059,0.5229481928294348,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRK59,12.792854228644991,12.792854228644991,233.9616,OUT027,4452.8704,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDU25,12.35,12.35,57.4246,OUT045,810.9444,0.9653826878091957,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDC44,15.6,15.6,115.1518,OUT013,683.1108,1.2194307635484578,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG17,12.792854228644991,12.792854228644991,246.2486,OUT027,8063.5038,1.0000000000000435,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI45,13.1,13.1,175.5054,OUT046,2451.4756,1.0240091668259486,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDK08,9.195,9.195,100.1016,OUT013,1619.2256,0.718760632745389,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW36,11.15,11.15,107.1622,OUT035,423.4488,0.8715803213823913,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDL39,16.1,16.1,180.9318,OUT035,1984.7498,1.2585150828929597,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDS13,6.465,6.465,266.1884,OUT013,5299.768,0.5053602491244089,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDO57,20.75,20.75,161.5578,OUT049,320.9156,1.6219992527968268,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDS37,7.655,7.655,115.7492,OUT017,2548.6824,0.5983809291643234,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV26,20.25,20.25,193.5794,OUT013,1950.7939999999999,1.582914933452325,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDJ22,18.75,18.75,189.7504,OUT013,2492.7552,1.4656619754188194,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDC16,11.5,11.5,86.054,OUT049,1038.6480000000001,0.8989393449235425,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCH42,12.792854228644991,12.792854228644991,231.601,OUT027,7580.133000000001,1.0000000000000435,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDD46,12.792854228644991,12.792854228644991,154.7998,OUT027,3383.5956,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT25,7.5,7.5,123.2072,OUT035,1837.608,0.5862647901675277,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDR34,17.0,17.0,229.1352,OUT045,4580.704000000001,1.328866857713063,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ10,12.792854228644991,12.792854228644991,170.4422,OUT027,5000.8238,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRI03,6.03,6.03,177.9028,OUT046,4781.7756,0.4713568912946923,16,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDB58,12.792854228644991,12.792854228644991,143.7154,OUT027,4821.7236,1.0000000000000435,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ03,15.0,15.0,235.6248,OUT049,1896.1984,1.1725295803350555,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRD27,18.75,18.75,97.4042,OUT049,2281.6966,1.4656619754188194,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDK33,17.85,17.85,213.75599999999997,OUT018,3408.8959999999997,1.3953102005987161,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRL23,18.35,18.35,107.5938,OUT049,1822.2946,1.434394519943218,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDW32,18.35,18.35,87.1882,OUT045,515.3292,1.434394519943218,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCL05,19.6,19.6,44.677,OUT046,173.108,1.5321053183044726,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
DRB01,12.792854228644991,12.792854228644991,190.053,OUT027,569.259,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
NCL06,14.65,14.65,260.9594,OUT045,2878.2534,1.1451705567939043,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDH10,21.0,21.0,195.3478,OUT018,1162.4868,1.6415414124690777,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCO14,9.6,9.6,45.2086,OUT017,669.1289999999999,0.7504189314144355,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDV03,17.6,17.6,154.4314,OUT049,2326.971,1.3757680409264652,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDW52,14.0,14.0,166.4526,OUT017,4769.1254,1.0943609416460518,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCZ30,6.59,6.59,119.1098,OUT017,964.0784,0.5151313289605344,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDY35,17.6,17.6,47.8402,OUT010,91.8804,1.3757680409264652,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDN31,11.5,11.5,191.35299999999998,OUT046,2277.036,0.8989393449235425,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX31,20.35,20.35,234.0958,OUT035,2570.6538,1.5907317973212254,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCJ05,18.7,18.7,152.3682,OUT049,1677.1502,1.4617535434843691,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDN56,5.46,5.46,143.8786,OUT017,4334.358,0.4268007672419602,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ04,9.31,9.31,62.351000000000006,OUT049,822.263,0.7277500261946245,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDJ44,12.3,12.3,174.9396,OUT035,1569.9564,0.9614742558747456,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDI08,18.2,18.2,248.1092,OUT017,4233.1564,1.4226692241398673,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDB59,18.25,18.25,200.0084,OUT018,1984.0839999999998,1.4265776560743175,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDY15,18.25,18.25,156.463,OUT045,938.778,1.4265776560743175,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCZ18,12.792854228644991,12.792854228644991,252.7698,OUT019,761.0094,1.0000000000000435,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
DRO47,10.195,10.195,114.486,OUT017,2490.092,0.7969292714343927,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDW21,5.34,5.34,102.4358,OUT035,2010.7160000000001,0.41742053059927975,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ14,12.792854228644991,12.792854228644991,123.1756,OUT027,3998.7948,1.0000000000000435,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDM09,11.15,11.15,167.87900000000002,OUT045,2886.243,0.8715803213823913,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDK43,9.8,9.8,126.302,OUT049,3036.048,0.7660526591522363,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDE45,12.1,12.1,178.5002,OUT018,5552.1062,0.9458405281369447,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDR35,12.792854228644991,12.792854228644991,200.0742,OUT027,8958.339,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT58,12.792854228644991,12.792854228644991,169.2816,OUT027,3523.4136,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDS57,15.5,15.5,141.547,OUT017,3006.087,1.2116138996795573,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDF10,15.5,15.5,147.2418,OUT018,1324.2762,1.2116138996795573,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDP03,5.15,5.15,122.1388,OUT010,495.3552,0.4025684892483691,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDT04,17.25,17.25,37.5822,OUT010,196.41099999999997,1.3484090173853138,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCW53,18.35,18.35,191.3162,OUT013,1346.9134,1.434394519943218,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDA39,6.32,6.32,38.5822,OUT010,78.5644,0.4940257965145034,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCH29,5.51,5.51,96.7726,OUT035,2642.5602,0.4307091991764104,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDU02,13.35,13.35,228.8352,OUT045,5267.8096,1.0435513264981995,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDN13,12.792854228644991,12.792854228644991,98.5358,OUT019,402.1432,1.0000000000000435,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDX56,12.792854228644991,12.792854228644991,206.8638,OUT019,207.0638,1.0000000000000435,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDT11,12.792854228644991,12.792854228644991,189.4556,OUT027,3567.3564,1.0000000000000435,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCC18,12.792854228644991,12.792854228644991,173.2422,OUT027,2069.3064,1.0000000000000435,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDA32,14.0,14.0,214.7192,OUT010,862.8768,1.0943609416460518,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDU39,18.85,18.85,58.5562,OUT018,770.3306,1.4734788392877198,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDV27,12.792854228644991,12.792854228644991,89.3514,OUT019,177.1028,1.0000000000000435,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCW53,18.35,18.35,190.6162,OUT045,3271.0754,1.434394519943218,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCZ42,10.5,10.5,237.0248,OUT013,5451.5704,0.8207707062345388,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDO46,9.6,9.6,191.0872,OUT017,4349.0056,0.7504189314144355,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDQ57,12.792854228644991,12.792854228644991,147.476,OUT027,3368.948,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDZ36,6.035,6.035,187.72400000000002,OUT018,2050.6639999999998,0.47174773448813734,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK38,6.65,6.65,150.0734,OUT018,3563.3616,0.5198214472818746,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDU51,12.792854228644991,12.792854228644991,178.7028,OUT027,4604.6728,1.0000000000000435,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDS14,7.285,7.285,156.9288,OUT013,1571.2879999999998,0.569458532849392,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDQ40,11.1,11.1,175.4712,OUT049,2988.1104,0.867671889447941,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDE20,11.35,11.35,167.87900000000002,OUT049,4074.696,0.887214049120192,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDH58,12.3,12.3,113.1834,OUT046,3109.9518,0.9614742558747456,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCK53,11.6,11.6,99.3042,OUT017,2281.6966,0.9067562087924429,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDJ44,12.3,12.3,173.7396,OUT017,3663.2316,0.9614742558747456,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDN22,18.85,18.85,252.4724,OUT045,3271.7412,1.4734788392877198,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDH56,9.8,9.8,116.7492,OUT018,1621.8888,0.7660526591522363,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK48,7.445,7.445,74.7354,OUT045,1128.531,0.5819655150396326,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ40,11.1,11.1,177.2712,OUT035,2109.2544,0.867671889447941,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDH10,21.0,21.0,194.4478,OUT035,968.7389999999999,1.6415414124690777,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDM21,20.2,20.2,259.2646,OUT045,3091.9752,1.5790065015178747,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX12,18.2,18.2,239.2196,OUT045,3133.2548,1.4226692241398673,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDM51,11.8,11.8,102.4674,OUT013,2037.348,0.9223899365302437,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG09,20.6,20.6,188.9556,OUT010,563.2668,1.6102739569934763,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRD37,9.8,9.8,45.306000000000004,OUT013,1304.968,0.7660526591522363,26,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDN21,18.6,18.6,161.0236,OUT046,483.3708,1.453936679615469,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCQ06,13.0,13.0,256.7014,OUT046,2805.0154,1.016192302957048,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDV52,20.7,20.7,118.0466,OUT046,1060.6194,1.6180908208623765,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC10,9.8,9.8,120.8098,OUT017,1325.6078,0.7660526591522363,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX51,9.5,9.5,195.4452,OUT035,4502.1396,0.7426020675455351,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCD54,21.1,21.1,144.6786,OUT049,2889.572,1.6493582763379782,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCK18,12.792854228644991,12.792854228644991,164.1184,OUT027,3797.7232,1.0000000000000435,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDZ01,8.975,8.975,104.09899999999999,OUT035,2476.776,0.7015635322338082,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDT48,4.92,4.92,199.1084,OUT046,2182.4924,0.3845897023498982,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDB40,17.5,17.5,145.8102,OUT049,1895.5326,1.3679511770575647,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCC07,12.792854228644991,12.792854228644991,103.3964,OUT027,3050.6956,1.0000000000000435,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDT52,9.695,9.695,244.6144,OUT049,3185.1872,0.7578449520898909,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDK09,12.792854228644991,12.792854228644991,227.5352,OUT019,916.1408,1.0000000000000435,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCQ30,7.725,7.725,123.7414,OUT010,121.8414,0.6038527338725536,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDZ60,12.792854228644991,12.792854228644991,106.0596,OUT019,215.7192,1.0000000000000435,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCK18,9.6,9.6,164.9184,OUT013,2972.1312,0.7504189314144355,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDV11,9.1,9.1,173.4054,OUT010,875.5269999999999,0.7113346120699336,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDR25,17.0,17.0,265.6884,OUT017,2649.884,1.328866857713063,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDB26,14.0,14.0,52.364,OUT045,745.696,1.0943609416460518,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRD01,12.1,12.1,55.8614,OUT017,1436.7964,0.9458405281369447,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDG32,19.85,19.85,221.5772,OUT017,3558.0352,1.5516474779767235,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY49,17.2,17.2,163.1184,OUT035,2807.0128,1.3445005854508636,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDD26,8.71,8.71,183.3924,OUT035,2776.386,0.6808488429812223,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDC22,6.89,6.89,192.68200000000002,OUT018,2703.1479999999997,0.5385819205672355,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRD27,18.75,18.75,97.9042,OUT045,1686.4714,1.4656619754188194,11,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDA44,12.792854228644991,12.792854228644991,57.793,OUT027,1754.3829999999998,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDW01,14.5,14.5,154.4682,OUT013,1524.682,1.1334452609905536,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDV32,12.792854228644991,12.792854228644991,64.15100000000001,OUT019,316.255,1.0000000000000435,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDK32,12.792854228644991,12.792854228644991,152.8682,OUT027,5031.4506,1.0000000000000435,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCA05,20.75,20.75,149.4734,OUT013,2969.468,1.6219992527968268,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDR10,17.6,17.6,161.5552,OUT013,1787.0072,1.3757680409264652,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDL22,16.85,16.85,91.0488,OUT035,1086.5856,1.3171415619097124,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDD10,20.6,20.6,178.1344,OUT035,3568.688,1.6102739569934763,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDW25,5.175,5.175,86.9224,OUT013,255.6672,0.40452270521559414,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDR47,17.85,17.85,196.9794,OUT049,1560.6352,1.3953102005987161,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRF27,8.93,8.93,152.234,OUT049,5053.4220000000005,0.698045943492803,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDQ48,12.792854228644991,12.792854228644991,97.2726,OUT027,1957.4520000000002,1.0000000000000435,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDS37,7.655,7.655,114.1492,OUT035,1158.492,0.5983809291643234,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCI18,18.35,18.35,224.5746,OUT046,2692.4952,1.434394519943218,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCJ42,12.792854228644991,12.792854228644991,100.9332,OUT027,1743.0644,1.0000000000000435,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDY48,14.0,14.0,104.3332,OUT035,1435.4648,1.0943609416460518,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDB39,11.6,11.6,56.1272,OUT049,671.1264,0.9067562087924429,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRI37,15.85,15.85,57.3904,OUT018,703.0848,1.2389729232207087,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
